Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-03-13,0.05578313510812673,0.06398661132954606,0.05578313510812673,0.061251699924468994,1031788800,0.0,0.0
1986-03-14,0.0612516902991241,0.06453345767012485,0.0612516902991241,0.06343911588191986,308160000,0.0,0.0
1986-03-17,0.06343913002891281,0.06508032857880575,0.06343913002891281,0.06453347206115723,133171200,0.0,0.0
1986-03-18,0.06453343338173288,0.06508028957161203,0.0623453796256459,0.06289223581552505,67766400,0.0,0.0
1986-03-19,0.06289227441543309,0.06343913094094347,0.061251704838901924,0.06179856136441231,47894400,0.0,0.0
1986-03-20,0.061798527084635034,0.061798527084635034,0.05961110219596282,0.060157958418130875,58435200,0.0,0.0
1986-03-21,0.06015797679353369,0.06125168957194707,0.05742369484750024,0.05851740762591362,59990400,0.0,0.0
1986-03-24,0.05851739970213671,0.05851739970213671,0.0563299744415068,0.056876830756664276,65289600,0.0,0.0
1986-03-25,0.056876862742898666,0.057970575988292694,0.056330006120201656,0.057970575988292694,32083200,0.0,0.0
1986-03-26,0.05797055743740971,0.060157983228210025,0.057423700989709635,0.05961112678050995,22752000,0.0,0.0
1986-03-27,0.05961114390145119,0.06070485711097717,0.05961114390145119,0.06070485711097717,16848000,0.0,0.0
1986-03-31,0.06070481464029893,0.06070481464029893,0.05906424597379477,0.060157958418130875,12873600,0.0,0.0
1986-04-01,0.060157983228210025,0.060157983228210025,0.05961112678050995,0.05961112678050995,11088000,0.0,0.0
1986-04-02,0.05961110219596282,0.06125167086246698,0.05961110219596282,0.060157958418130875,27014400,0.0,0.0
1986-04-03,0.06070485711097717,0.06234542692526614,0.06070485711097717,0.06070485711097717,23040000,0.0,0.0
1986-04-04,0.06070485711097717,0.06125171371574016,0.06070485711097717,0.06070485711097717,26582400,0.0,0.0
1986-04-07,0.0607048396759101,0.06125169612361018,0.05851741388510979,0.05961112678050995,16560000,0.0,0.0
1986-04-08,0.05961110219596282,0.06125167086246698,0.05961110219596282,0.060157958418130875,10252800,0.0,0.0
1986-04-09,0.06015798696120054,0.06179855640610322,0.06015798696120054,0.061251699924468994,12153600,0.0,0.0
1986-04-10,0.061251704838901924,0.0623454178899227,0.06015799178788114,0.06179856136441231,13881600,0.0,0.0
1986-04-11,0.0623453796256459,0.06398657719185373,0.0623453796256459,0.06289223581552505,17222400,0.0,0.0
1986-04-14,0.06289225948622092,0.0639866012744259,0.06289225948622092,0.06343911588191986,12153600,0.0,0.0
1986-04-15,0.06343911588191986,0.06343911588191986,0.0612516902991241,0.06343911588191986,9302400,0.0,0.0
1986-04-16,0.06343912514093075,0.06617403651539591,0.0628922686654175,0.06562718003988266,31910400,0.0,0.0
1986-04-17,0.06562718126878228,0.06617403775453568,0.06562718126878228,0.06617403775453568,22003200,0.0,0.0
1986-04-18,0.06617404808146167,0.06617404808146167,0.06343913622898176,0.06398662179708481,21628800,0.0,0.0
1986-04-21,0.06398662179708481,0.06453347836817902,0.06234542308679333,0.06398662179708481,22924800,0.0,0.0
1986-04-22,0.06398657719185373,0.06398657719185373,0.06289223581552505,0.06289223581552505,15552000,0.0,0.0
1986-04-23,0.06289226116644209,0.06343911757675078,0.0623454047561334,0.06316568702459335,15609600,0.0,0.0
1986-04-24,0.06316568889288753,0.07054888199425942,0.06289226302664896,0.06945516914129257,62352000,0.0,0.0
1986-04-25,0.07000202528968917,0.07683836193741991,0.07000202528968917,0.07383064925670624,85795200,0.0,0.0
1986-04-28,0.0738306579333617,0.074924370910518,0.07328317244786962,0.07437751442193985,28886400,0.0,0.0
1986-04-29,0.07437749725974145,0.07437749725974145,0.07164258645100241,0.07218944281339645,30326400,0.0,0.0
1986-04-30,0.0721894691576382,0.07273632571959768,0.06890832978588139,0.0705488994717598,30902400,0.0,0.0
1986-05-01,0.07054888199425942,0.07054888199425942,0.06836145628832573,0.06945516914129257,54345600,0.0,0.0
1986-05-02,0.06945516914129257,0.07054888199425942,0.06890831271480914,0.06945516914129257,20246400,0.0,0.0
1986-05-05,0.06945516784290007,0.06945516784290007,0.06890831142663956,0.06890831142663956,3254400,0.0,0.0
1986-05-06,0.06945516914129257,0.07054888199425942,0.06945516914129257,0.06945516914129257,9734400,0.0,0.0
1986-05-07,0.06945516914129257,0.07000202556777599,0.06836145628832573,0.06945516914129257,5155200,0.0,0.0
1986-05-08,0.06945517781177557,0.07000203430652618,0.06890832131702496,0.07000203430652618,3542400,0.0,0.0
1986-05-09,0.07000202556777599,0.07000202556777599,0.06945516914129257,0.06945516914129257,6076800,0.0,0.0
1986-05-12,0.06945517781177557,0.07164260379077804,0.06945517781177557,0.07000203430652618,10483200,0.0,0.0
1986-05-13,0.07000204290980033,0.07109575603371926,0.07000204290980033,0.0705488994717598,3830400,0.0,0.0
1986-05-14,0.0705488908012768,0.0705488908012768,0.07000203430652618,0.07000203430652618,9302400,0.0,0.0
1986-05-15,0.07000203430652618,0.07109574729602743,0.07000203430652618,0.07000203430652618,3801600,0.0,0.0
1986-05-16,0.07000204290980033,0.0721894691576382,0.07000204290980033,0.0705488994717598,11952000,0.0,0.0
1986-05-19,0.07054888199425942,0.07054888199425942,0.06890831271480914,0.06945516914129257,11001600,0.0,0.0
1986-05-20,0.06945516784290007,0.06945516784290007,0.06836145501037905,0.06890831142663956,61977600,0.0,0.0
1986-05-21,0.06890830878797363,0.0694551651832937,0.06781459599733353,0.06781459599733353,8092800,0.0,0.0
1986-05-22,0.06781459599733353,0.06836145239265358,0.06781459599733353,0.06781459599733353,4406400,0.0,0.0
1986-05-23,0.06781459599733353,0.06890830878797363,0.06781459599733353,0.06781459599733353,4089600,0.0,0.0
1986-05-27,0.06781460832752371,0.07000203430652618,0.06781460832752371,0.07000203430652618,13881600,0.0,0.0
1986-05-28,0.07000201736382025,0.07218944281339645,0.07000201736382025,0.07218944281339645,15523200,0.0,0.0
1986-05-29,0.0721894509869332,0.07492436210532825,0.07164259456262219,0.07383064925670624,45676800,0.0,0.0
1986-05-30,0.07437749023524226,0.07765862809972315,0.07437749023524226,0.07656491547822952,27072000,0.0,0.0
1986-06-02,0.07656494037625246,0.07656494037625246,0.07437751442193985,0.07437751442193985,19728000,0.0,0.0
1986-06-03,0.07437751442193985,0.07437751442193985,0.07328317244786962,0.07437751442193985,5011200,0.0,0.0
1986-06-04,0.07437750568101724,0.07492436210532825,0.07328316383555522,0.07383064925670624,4723200,0.0,0.0
1986-06-05,0.07383062977425765,0.07492434233427048,0.07328314449757721,0.07492434233427048,13708800,0.0,0.0
1986-06-06,0.07492434233427048,0.07492434233427048,0.07383062977425765,0.07492434233427048,3427200,0.0,0.0
1986-06-09,0.07492439116729797,0.07492439116729797,0.07164262235164642,0.07164262235164642,12672000,0.0,0.0
1986-06-10,0.07164262235164642,0.07164262235164642,0.07054890907879058,0.07164262235164642,3427200,0.0,0.0
1986-06-11,0.07164262235164642,0.07164262235164642,0.07054890907879058,0.07164262235164642,2304000,0.0,0.0
1986-06-12,0.07164259350794211,0.07164259350794211,0.06836145501037905,0.06890831142663956,13708800,0.0,0.0
1986-06-13,0.06890831142663956,0.06945516784290007,0.06836145501037905,0.06890831142663956,7891200,0.0,0.0
1986-06-16,0.06890833264840479,0.06945518923308124,0.06781461947905187,0.06836147606372833,9590400,0.0,0.0
1986-06-17,0.06890831271480914,0.07054888199425942,0.06890831271480914,0.06945516914129257,13075200,0.0,0.0
1986-06-18,0.06945516784290007,0.06945516784290007,0.06781459859411854,0.06890831142663956,4348800,0.0,0.0
1986-06-19,0.06890833264840479,0.06945518923308124,0.06781461947905187,0.06836147606372833,8467200,0.0,0.0
1986-06-20,0.06836147428881205,0.0689083308592901,0.06836147428881205,0.06863490492105484,3801600,0.0,0.0
1986-06-23,0.06863488684857058,0.06945516914129257,0.06726774343535886,0.06945516914129257,46195200,0.0,0.0
1986-06-24,0.06945516784290007,0.07000202425916058,0.06836145501037905,0.06890831142663956,14572800,0.0,0.0
1986-06-25,0.06890830878797363,0.0694551651832937,0.06781459599733353,0.06781459599733353,15235200,0.0,0.0
1986-06-26,0.06781460594193567,0.06836146241744892,0.06562718003988266,0.06562718003988266,19152000,0.0,0.0
